max_car_agents,tolerance,green_light_duration,Run,average_congestion
37,0,4,55007.0,56.402222429932856
28,0,6,55008.0,58.86685974041244
96,0,6,55009.0,60.699599784912856
28,0,6,55010.0,57.74116148615807
28,0,4,55011.0,59.59046029695498
28,0,4,55012.0,57.54200970714269
96,0,4,55013.0,62.13320101700554
96,0,6,55014.0,59.35264048129226
96,0,4,55015.0,60.765278673995645
118,0,3,55016.0,70.79772691591384
186,0,3,55017.0,81.27752574953946
118,0,3,55018.0,57.69134928875288
118,0,7,55019.0,57.69134928875288
118,0,7,55020.0,69.54132909445133
186,0,7,55021.0,60.627875611740166
186,0,3,55022.0,91.87893052955641
186,0,7,55023.0,91.87893052955641
163,0,7,55024.0,59.37853270507728
51,0,7,55025.0,90.30361666822522
163,0,7,55026.0,56.434882111870955
163,0,5,55027.0,56.434882111870955
163,0,5,55028.0,58.86685974041244
51,0,5,55029.0,56.91566478266789
51,0,7,55030.0,58.74696797821116
51,0,5,55031.0,57.68913665938323
73,0,4,55032.0,64.93090220131756
141,0,4,55033.0,66.97135552829832
73,0,4,55034.0,58.44400781528106
73,0,2,55035.0,65.07614849845945
73,0,2,55036.0,56.2425283681161
141,0,2,55037.0,82.78795575822726
141,0,4,55038.0,82.78795575822726
141,0,2,55039.0,87.91628324460677
95,0,2,55040.0,64.93090220131756
119,0,2,55041.0,59.710227378447804
95,0,2,55042.0,62.66510292674938
95,0,4,55043.0,59.41547796482976
95,0,4,55044.0,59.710227378447804
119,0,4,55045.0,59.710227378447804
119,0,2,55046.0,58.28861047153276
119,0,4,55047.0,56.434882111870955
185,0,5,55048.0,65.21415580150583
29,0,5,55049.0,71.6685504366264
185,0,5,55050.0,59.22228286162128
185,0,7,55051.0,66.02648589718297
185,0,7,55052.0,66.97135552829832
29,0,7,55053.0,62.389170720664126
29,0,5,55054.0,76.24777261729365
29,0,7,55055.0,59.91232126316911
140,0,4,55056.0,65.09220031348914
164,0,4,55057.0,56.71320471488845
140,0,4,55058.0,59.754711231340536
140,0,6,55059.0,59.754711231340536
140,0,6,55060.0,81.27752574953946
164,0,6,55061.0,57.74116148615807
164,0,4,55062.0,65.2626053210048
164,0,6,55063.0,58.44400781528106
50,0,7,55064.0,87.99252760821066
74,0,7,55065.0,75.60103421080763
50,0,7,55066.0,55.61855716183195
50,0,3,55067.0,59.6149273579096
50,0,3,55068.0,56.15641807516207
74,0,3,55069.0,57.815699950668744
74,0,7,55070.0,61.28406778469794
74,0,3,55071.0,61.52561225760952
62,0,3,55072.0,59.04631528917374
40,0,3,55073.0,72.04979761592647
62,0,3,55074.0,63.97278411596403
62,0,2,55075.0,91.87893052955641
62,0,2,55076.0,58.50715206746257
40,0,2,55077.0,57.815699950668744
40,0,3,55078.0,58.49820230132588
40,0,2,55079.0,60.767597715594995
152,0,6,55080.0,62.67117354751454
130,0,6,55081.0,58.3322183025102
152,0,6,55082.0,60.27397549362295
152,0,5,55083.0,58.74696797821116
152,0,5,55084.0,60.27397549362295
130,0,5,55085.0,71.3376366336887
130,0,6,55086.0,71.3376366336887
130,0,5,55087.0,71.3376366336887
197,0,2,55088.0,58.28861047153276
85,0,2,55089.0,56.552475458540556
197,0,2,55090.0,57.74240352734573
197,0,6,55091.0,59.36245655882981
197,0,6,55092.0,58.28861047153276
85,0,6,55093.0,87.1495237716616
85,0,2,55094.0,55.61855716183195
85,0,6,55095.0,59.34777702227166
107,0,5,55096.0,58.28861047153276
175,0,5,55097.0,92.33204624553811
107,0,5,55098.0,60.627875611740166
107,0,3,55099.0,58.64989482136409
107,0,3,55100.0,58.7523161300102
175,0,3,55101.0,60.635039469075295
175,0,5,55102.0,61.553516531686725
175,0,3,55103.0,61.756048981080646
84,0,7,55104.0,61.52561225760952
197,0,7,55105.0,58.00953134429807
84,0,7,55106.0,71.6685504366264
84,0,3,55107.0,64.18814665529001
84,0,3,55108.0,59.733018332525056
197,0,3,55109.0,58.76058579766547
197,0,7,55110.0,58.76058579766547
197,0,3,55111.0,58.76058579766547
174,0,4,55112.0,57.28819127757928
107,0,4,55113.0,60.96382841699488
174,0,4,55114.0,59.59046029695498
174,0,6,55115.0,57.54200970714269
174,0,6,55116.0,56.434882111870955
107,0,6,55117.0,58.594827881347136
107,0,4,55118.0,65.2626053210048
107,0,6,55119.0,88.34136854244737
129,0,5,55120.0,59.59046029695498
152,0,5,55121.0,57.315439601133455
129,0,5,55122.0,57.39047525046401
129,0,7,55123.0,62.94758147571264
129,0,7,55124.0,67.26963795136773
152,0,7,55125.0,56.072795297057596
152,0,5,55126.0,81.73700921151325
152,0,7,55127.0,62.892322339765855
39,0,2,55128.0,64.97991282162366
62,0,2,55129.0,62.94758147571264
39,0,2,55130.0,64.23564891262221
39,0,4,55131.0,61.553516531686725
39,0,4,55132.0,57.28819127757928
62,0,4,55133.0,56.13053462148694
62,0,2,55134.0,56.434882111870955
62,0,4,55135.0,56.89910195892322
33,0,6,55136.0,59.39168892016068
158,0,6,55137.0,87.91628324460677
33,0,6,55138.0,56.072795297057596
33,0,5,55139.0,60.93646519291658
33,0,5,55140.0,58.50715206746257
158,0,5,55141.0,92.33204624553811
158,0,6,55142.0,57.26387480220451
158,0,5,55143.0,67.26963795136773
123,0,3,55144.0,62.699161826923174
68,0,3,55145.0,78.66368914547708
123,0,3,55146.0,57.3309362473597
123,0,2,55147.0,56.282299106129344
123,0,2,55148.0,59.754711231340536
68,0,2,55149.0,57.28819127757928
68,0,3,55150.0,59.72736575884661
68,0,2,55151.0,61.28169705672191
168,0,5,55152.0,63.53965213588802
113,0,5,55153.0,83.92433935473429
168,0,5,55154.0,60.31115899283607
168,0,4,55155.0,84.96132460820644
168,0,4,55156.0,62.13320101700554
113,0,4,55157.0,57.53589896097932
113,0,5,55158.0,67.52139815106764
113,0,4,55159.0,63.14306697415871
78,0,2,55160.0,58.653997369914265
23,0,2,55161.0,88.34136854244737
78,0,2,55162.0,58.74696797821116
78,0,7,55163.0,58.3322183025102
78,0,7,55164.0,58.59573583242389
23,0,7,55165.0,56.243763472898564
23,0,2,55166.0,62.026461495066876
23,0,7,55167.0,65.07614849845945
101,0,4,55168.0,70.71258246675548
46,0,4,55169.0,61.37243753446824
101,0,4,55170.0,61.37243753446824
101,0,5,55171.0,65.38411825126835
101,0,5,55172.0,60.765278673995645
46,0,5,55173.0,56.402222429932856
46,0,4,55174.0,65.26570801717129
46,0,5,55175.0,66.88489686906468
191,0,7,55176.0,61.21754669605403
136,0,7,55177.0,58.59573583242389
191,0,7,55178.0,57.17278594328135
191,0,2,55179.0,57.17278594328135
191,0,2,55180.0,61.21754669605403
136,0,2,55181.0,60.767597715594995
136,0,7,55182.0,87.1495237716616
136,0,2,55183.0,58.28861047153276
146,0,2,55184.0,57.251151916974145
91,0,2,55185.0,56.22506634673913
146,0,2,55186.0,60.627875611740166
146,0,3,55187.0,61.52556296630743
146,0,3,55188.0,61.181130530491004
91,0,3,55189.0,63.237500935559396
91,0,2,55190.0,77.11224205810515
91,0,3,55191.0,91.87893052955641
56,0,5,55192.0,59.020164444152115
181,0,5,55193.0,57.20189533055755
56,0,5,55194.0,55.55497458754186
56,0,6,55195.0,58.3322183025102
56,0,6,55196.0,57.26387480220451
181,0,6,55197.0,56.434882111870955
181,0,5,55198.0,59.754711231340536
181,0,6,55199.0,61.713142775451615
45,0,3,55200.0,56.552475458540556
147,0,3,55201.0,56.552475458540556
45,0,3,55202.0,58.953179876567205
45,0,7,55203.0,58.953179876567205
45,0,7,55204.0,79.70725148420948
147,0,7,55205.0,79.70725148420948
147,0,3,55206.0,64.31631383190103
147,0,7,55207.0,64.31631383190103
135,0,6,55208.0,61.78640227699937
57,0,6,55209.0,61.78640227699937
135,0,6,55210.0,61.95945118234998
135,0,4,55211.0,56.243763472898564
135,0,4,55212.0,56.20500361548501
57,0,4,55213.0,57.7042092271623
57,0,6,55214.0,59.076199113294194
57,0,4,55215.0,56.91566478266789
180,0,4,55216.0,63.54124298757513
192,0,4,55217.0,56.20500361548501
180,0,4,55218.0,86.50449027596916
180,0,3,55219.0,86.50449027596916
180,0,3,55220.0,58.6046988820246
192,0,3,55221.0,61.73137506711476
192,0,4,55222.0,61.52561225760952
192,0,3,55223.0,62.94758147571264
90,0,7,55224.0,58.83149093649446
102,0,7,55225.0,65.2626053210048
90,0,7,55226.0,57.251151916974145
90,0,6,55227.0,64.23564891262221
90,0,6,55228.0,58.75448718962947
102,0,6,55229.0,60.627875611740166
102,0,7,55230.0,63.903319491252155
102,0,6,55231.0,63.903319491252155
67,0,5,55232.0,62.66510292674938
79,0,5,55233.0,57.69134928875288
67,0,5,55234.0,57.698567358829564
67,0,7,55235.0,57.39034064005841
67,0,7,55236.0,82.7289595495652
79,0,7,55237.0,56.13578410469818
79,0,5,55238.0,61.95945118234998
79,0,7,55239.0,61.95945118234998
157,0,2,55240.0,60.627875611740166
169,0,2,55241.0,58.86685974041244
157,0,2,55242.0,57.00381791389669
157,0,4,55243.0,59.020164444152115
157,0,4,55244.0,66.97135552829832
169,0,4,55245.0,87.91591285834149
169,0,2,55246.0,59.755424448914
169,0,4,55247.0,58.85715025675721
112,0,6,55248.0,57.3309362473597
34,0,6,55249.0,61.73137506711476
112,0,6,55250.0,65.3174848878553
112,0,2,55251.0,59.754711231340536
112,0,2,55252.0,58.16168585305291
34,0,2,55253.0,69.54132909445133
34,0,6,55254.0,58.7523161300102
34,0,2,55255.0,87.91591285834149
22,0,3,55256.0,87.91591285834149
124,0,3,55257.0,61.28006261149641
22,0,3,55258.0,70.79772691591384
22,0,5,55259.0,58.75513301831826
22,0,5,55260.0,56.13578410469818
124,0,5,55261.0,57.53589896097932
124,0,3,55262.0,60.27397549362295
124,0,5,55263.0,61.393937220826196
22,0,5,55264.0,61.37243753446824
24,0,5,55265.0,57.74116148615807
22,0,5,55266.0,55.55497458754186
22,0,4,55267.0,65.3174848878553
22,0,4,55268.0,63.490174592681505
24,0,4,55269.0,66.17077210870656
24,0,5,55270.0,63.237500935559396
24,0,4,55271.0,58.28861047153276
112,0,2,55272.0,64.30261718400635
114,0,2,55273.0,73.5488835573937
112,0,2,55274.0,57.39047525046401
112,0,7,55275.0,62.43605778928486
112,0,7,55276.0,59.04631528917374
114,0,7,55277.0,61.95945118234998
114,0,2,55278.0,58.884044338129975
114,0,7,55279.0,58.884044338129975
157,0,6,55280.0,60.416631322102944
69,0,6,55281.0,76.24777261729365
157,0,6,55282.0,58.45121571295924
157,0,6,55283.0,58.45121571295924
157,0,6,55284.0,58.8047296885738
69,0,6,55285.0,64.46717376489879
69,0,6,55286.0,59.04631528917374
69,0,6,55287.0,56.20500361548501
67,0,3,55288.0,57.39047525046401
159,0,3,55289.0,59.91973174020054
67,0,3,55290.0,58.83149093649446
67,0,3,55291.0,58.64989482136409
67,0,3,55292.0,58.64989482136409
159,0,3,55293.0,61.28169705672191
159,0,3,55294.0,61.28169705672191
159,0,3,55295.0,61.28169705672191
89,0,3,55296.0,58.44400781528106
181,0,3,55297.0,56.243763472898564
89,0,3,55298.0,72.04979761592647
89,0,3,55299.0,60.416631322102944
89,0,3,55300.0,67.88955601087767
181,0,3,55301.0,60.78916614369035
181,0,3,55302.0,60.78916614369035
181,0,3,55303.0,72.04979761592647
179,0,6,55304.0,59.85648253086182
91,0,6,55305.0,87.97168036787775
179,0,6,55306.0,87.1495237716616
179,0,6,55307.0,58.28861047153276
179,0,6,55308.0,61.133153930054924
91,0,6,55309.0,61.883789949959684
91,0,6,55310.0,58.594827881347136
91,0,6,55311.0,79.70725148420948
134,0,4,55312.0,60.3877943278253
136,0,4,55313.0,58.6046988820246
134,0,4,55314.0,79.70725148420948
134,0,5,55315.0,66.02648589718297
134,0,5,55316.0,64.93090220131756
136,0,5,55317.0,58.6046988820246
136,0,4,55318.0,65.09220031348914
136,0,5,55319.0,65.09220031348914
44,0,7,55320.0,56.31911763108957
46,0,7,55321.0,71.6685504366264
44,0,7,55322.0,61.52561225760952
44,0,2,55323.0,72.04979761592647
44,0,2,55324.0,62.66510292674938
46,0,2,55325.0,59.840607144140826
46,0,7,55326.0,66.47420622214753
46,0,2,55327.0,57.39034064005841
55,0,4,55328.0,71.3376366336887
103,0,4,55329.0,72.04979761592647
55,0,4,55330.0,58.13200597195274
55,0,3,55331.0,57.59633469358242
55,0,3,55332.0,58.676850966046985
103,0,3,55333.0,56.05230803682071
103,0,4,55334.0,64.18814665529001
103,0,3,55335.0,60.3877943278253
145,0,7,55336.0,66.97135552829832
193,0,7,55337.0,61.41572718561653
145,0,7,55338.0,58.936523445542
145,0,6,55339.0,56.22506634673913
145,0,6,55340.0,61.883789949959684
193,0,6,55341.0,81.38151662865624
193,0,7,55342.0,81.38151662865624
193,0,6,55343.0,60.495230731505174
190,0,2,55344.0,84.4108251446396
58,0,2,55345.0,61.37243753446824
190,0,2,55346.0,61.47314379808071
190,0,7,55347.0,61.47314379808071
190,0,7,55348.0,58.74696797821116
58,0,7,55349.0,60.97280091159441
58,0,2,55350.0,59.710227378447804
58,0,7,55351.0,81.14941479424579
100,0,5,55352.0,61.28006261149641
148,0,5,55353.0,61.28006261149641
100,0,5,55354.0,58.884044338129975
100,0,4,55355.0,58.23502212173269
100,0,4,55356.0,63.18825332013906
148,0,4,55357.0,57.267389540146894
148,0,5,55358.0,59.37853270507728
148,0,4,55359.0,57.18257540131029
78,0,6,55360.0,62.699161826923174
125,0,6,55361.0,59.37611002156582
78,0,6,55362.0,65.09220031348914
78,0,2,55363.0,56.31911763108957
78,0,2,55364.0,57.267389540146894
125,0,2,55365.0,56.71320471488845
125,0,6,55366.0,61.713142775451615
125,0,2,55367.0,86.2583459027281
168,0,3,55368.0,57.99070563068027
35,0,3,55369.0,75.89022448713986
168,0,3,55370.0,61.02403194639878
168,0,5,55371.0,55.55497458754186
168,0,5,55372.0,77.17614868184667
35,0,5,55373.0,57.39047525046401
35,0,3,55374.0,67.12984726130183
35,0,5,55375.0,73.5488835573937
123,0,5,55376.0,59.34777702227166
170,0,5,55377.0,57.69134928875288
123,0,5,55378.0,61.78640227699937
123,0,7,55379.0,59.755424448914
123,0,7,55380.0,64.23564891262221
170,0,7,55381.0,57.26387480220451
170,0,5,55382.0,57.26387480220451
170,0,7,55383.0,64.21263972476001
33,0,2,55384.0,67.12984726130183
80,0,2,55385.0,58.621164003491344
33,0,2,55386.0,56.934042997091524
33,0,4,55387.0,59.31037228854077
33,0,4,55388.0,74.6048966993537
80,0,4,55389.0,59.75590379534819
80,0,2,55390.0,58.679507044668924
80,0,4,55391.0,56.65207568635161
38,0,7,55392.0,60.3877943278253
142,0,7,55393.0,56.13053462148694
38,0,7,55394.0,57.9924068386636
38,0,5,55395.0,59.21094498449227
38,0,5,55396.0,70.71258246675548
142,0,5,55397.0,79.70725148420948
142,0,7,55398.0,62.892322339765855
142,0,5,55399.0,62.892322339765855
128,0,4,55400.0,56.22506634673913
52,0,4,55401.0,58.3322183025102
128,0,4,55402.0,59.875674399556424
128,0,2,55403.0,59.875674399556424
128,0,2,55404.0,58.86685974041244
52,0,2,55405.0,57.59633469358242
52,0,4,55406.0,59.710227378447804
52,0,2,55407.0,60.78916614369035
173,0,6,55408.0,82.78795575822726
187,0,6,55409.0,84.4108251446396
173,0,6,55410.0,59.35264048129226
173,0,4,55411.0,59.04631528917374
173,0,4,55412.0,61.37243753446824
187,0,4,55413.0,55.55497458754186
187,0,6,55414.0,55.55497458754186
187,0,4,55415.0,58.02349156648183
83,0,3,55416.0,83.92433935473429
97,0,3,55417.0,58.83149093649446
83,0,3,55418.0,62.10128739952071
83,0,7,55419.0,56.402222429932856
83,0,7,55420.0,79.38105022924258
97,0,7,55421.0,65.26570801717129
97,0,3,55422.0,63.028563159915194
97,0,7,55423.0,60.02197691590506
106,0,3,55424.0,59.020164444152115
74,0,3,55425.0,87.69339928808486
106,0,3,55426.0,56.87614853139869
106,0,6,55427.0,83.92433935473429
106,0,6,55428.0,59.37611002156582
74,0,6,55429.0,79.70725148420948
74,0,3,55430.0,64.31631383190103
74,0,6,55431.0,91.53605053197609
196,0,6,55432.0,61.78640227699937
164,0,6,55433.0,75.89022448713986
196,0,6,55434.0,61.13881794902805
196,0,3,55435.0,57.69134928875288
196,0,3,55436.0,61.52556296630743
164,0,3,55437.0,56.243763472898564
164,0,6,55438.0,57.54946485038699
164,0,3,55439.0,58.75513301831826
151,0,2,55440.0,62.998026306564576
29,0,2,55441.0,58.594827881347136
151,0,2,55442.0,62.334446884588445
151,0,4,55443.0,59.7190726887926
151,0,4,55444.0,60.42440101287748
29,0,4,55445.0,61.37243753446824
29,0,2,55446.0,62.67117354751454
29,0,4,55447.0,61.78520035352803
61,0,5,55448.0,56.16619690382764
119,0,5,55449.0,60.29348095503696
61,0,5,55450.0,58.88140676409434
61,0,7,55451.0,56.76747769687663
61,0,7,55452.0,59.076199113294194
119,0,7,55453.0,57.315439601133455
119,0,5,55454.0,60.29348095503696
119,0,7,55455.0,62.31385168427787
50,0,2,55456.0,56.71320471488845
176,0,2,55457.0,63.62029828692607
50,0,2,55458.0,57.17278594328135
50,0,6,55459.0,62.803530818474876
50,0,6,55460.0,77.40969680061247
176,0,6,55461.0,66.97135552829832
176,0,2,55462.0,66.97135552829832
176,0,6,55463.0,59.22228286162128
140,0,5,55464.0,56.13578410469818
86,0,5,55465.0,61.28169705672191
140,0,5,55466.0,60.96382841699488
140,0,3,55467.0,56.243763472898564
140,0,3,55468.0,58.74696797821116
86,0,3,55469.0,58.676850966046985
86,0,5,55470.0,58.62846194002566
86,0,3,55471.0,65.3174848878553
185,0,4,55472.0,61.47314379808071
131,0,4,55473.0,57.26247340315785
185,0,4,55474.0,58.621164003491344
185,0,2,55475.0,66.17077210870656
185,0,2,55476.0,63.62029828692607
131,0,2,55477.0,59.85648253086182
131,0,4,55478.0,82.7289595495652
131,0,2,55479.0,60.02197691590506
95,0,7,55480.0,58.884044338129975
41,0,7,55481.0,58.88140676409434
95,0,7,55482.0,57.18257540131029
95,0,5,55483.0,61.28006261149641
95,0,5,55484.0,66.17077210870656
41,0,5,55485.0,61.47314379808071
41,0,7,55486.0,62.31385168427787
41,0,5,55487.0,59.6149273579096
72,0,6,55488.0,59.5482420133824
63,0,6,55489.0,60.84822517507019
72,0,6,55490.0,58.281131841684626
72,0,7,55491.0,71.3376366336887
72,0,7,55492.0,63.13013432578007
63,0,7,55493.0,65.07614849845945
63,0,6,55494.0,65.26570801717129
63,0,7,55495.0,76.00933681555821
162,0,3,55496.0,57.9924068386636
153,0,3,55497.0,69.33046516523723
162,0,3,55498.0,80.88298302206125
162,0,4,55499.0,57.69134928875288
162,0,4,55500.0,63.32878905461242
153,0,4,55501.0,57.69134928875288
153,0,3,55502.0,57.69134928875288
153,0,4,55503.0,86.01263237304022
117,0,7,55504.0,56.31911763108957
108,0,7,55505.0,57.53589896097932
117,0,7,55506.0,60.699599784912856
117,0,2,55507.0,60.416631322102944
117,0,2,55508.0,60.14648021355956
108,0,2,55509.0,61.553516531686725
108,0,7,55510.0,84.2254187968026
108,0,2,55511.0,92.33204624553811
27,0,4,55512.0,63.2852864920298
198,0,4,55513.0,56.243763472898564
27,0,4,55514.0,62.389170720664126
27,0,5,55515.0,60.765278673995645
27,0,5,55516.0,58.62846194002566
198,0,5,55517.0,89.39427360373075
198,0,4,55518.0,84.2254187968026
198,0,5,55519.0,67.52139815106764
30,0,2,55520.0,64.11407683716112
117,0,2,55521.0,56.434882111870955
30,0,2,55522.0,66.47420622214753
30,0,5,55523.0,61.553516531686725
30,0,5,55524.0,59.755424448914
117,0,5,55525.0,62.699161826923174
117,0,2,55526.0,82.78795575822726
117,0,5,55527.0,60.70306900553261
120,0,5,55528.0,59.35264048129226
27,0,5,55529.0,58.618554393807095
120,0,5,55530.0,59.6149273579096
120,0,2,55531.0,81.38151662865624
120,0,2,55532.0,62.94758147571264
27,0,2,55533.0,61.02403194639878
27,0,5,55534.0,64.21263972476001
27,0,2,55535.0,57.26387480220451
165,0,4,55536.0,62.25774213145952
162,0,4,55537.0,79.70725148420948
165,0,4,55538.0,59.58489822847981
165,0,3,55539.0,56.282299106129344
165,0,3,55540.0,57.9924068386636
162,0,3,55541.0,56.13053462148694
162,0,4,55542.0,62.66510292674938
162,0,3,55543.0,56.15641807516207
75,0,7,55544.0,58.82646986723893
72,0,7,55545.0,60.688169836573536
75,0,7,55546.0,63.97278411596403
75,0,6,55547.0,61.13881794902805
75,0,6,55548.0,59.9693441958979
72,0,6,55549.0,62.911728453566965
72,0,7,55550.0,60.70306900553261
72,0,6,55551.0,82.7289595495652
97,0,5,55552.0,66.10315707110325
94,0,5,55553.0,62.31385168427787
97,0,5,55554.0,57.20189533055755
97,0,5,55555.0,83.92433935473429
97,0,5,55556.0,56.89910195892322
94,0,5,55557.0,56.89910195892322
94,0,5,55558.0,55.651145387208665
94,0,5,55559.0,63.903319491252155
187,0,2,55560.0,80.88298302206125
184,0,2,55561.0,61.02403194639878
187,0,2,55562.0,84.96132460820644
187,0,2,55563.0,84.96132460820644
187,0,2,55564.0,84.96132460820644
184,0,2,55565.0,64.97991282162366
184,0,2,55566.0,58.62846194002566
184,0,2,55567.0,81.29583677116675
142,0,6,55568.0,62.37797878772681
49,0,6,55569.0,55.84410163983476
142,0,6,55570.0,56.243763472898564
142,0,4,55571.0,57.3309362473597
142,0,4,55572.0,60.495230731505174
49,0,4,55573.0,57.39047525046401
49,0,6,55574.0,85.1491176151026
49,0,4,55575.0,59.710227378447804
52,0,3,55576.0,58.00953134429807
139,0,3,55577.0,56.243763472898564
52,0,3,55578.0,58.543512765190705
52,0,7,55579.0,87.97168036787775
52,0,7,55580.0,63.18825332013906
139,0,7,55581.0,61.553516531686725
139,0,3,55582.0,87.91628324460677
139,0,7,55583.0,61.78520035352803
64,0,6,55584.0,57.315439601133455
195,0,6,55585.0,62.70710382998922
64,0,6,55586.0,57.95874470548541
64,0,6,55587.0,60.31115899283607
64,0,6,55588.0,61.972295440177476
195,0,6,55589.0,64.60012575441061
195,0,6,55590.0,64.60012575441061
195,0,6,55591.0,64.60012575441061
154,0,3,55592.0,61.37243753446824
105,0,3,55593.0,77.17614868184667
154,0,3,55594.0,56.89910195892322
154,0,3,55595.0,56.89910195892322
154,0,3,55596.0,84.4108251446396
105,0,3,55597.0,62.892322339765855
105,0,3,55598.0,76.24777261729365
105,0,3,55599.0,63.32878905461242
199,0,5,55600.0,59.060120284280366
150,0,5,55601.0,63.2487221568842
199,0,5,55602.0,58.970715610262545
199,0,2,55603.0,64.62376148651872
199,0,2,55604.0,61.86679752818824
150,0,2,55605.0,58.6046988820246
150,0,5,55606.0,59.020164444152115
150,0,2,55607.0,57.267389540146894
109,0,2,55608.0,59.710227378447804
60,0,2,55609.0,57.77649976192884
109,0,2,55610.0,59.58489822847981
109,0,5,55611.0,61.011085275877974
109,0,5,55612.0,61.41572718561653
60,0,5,55613.0,57.95874470548541
60,0,2,55614.0,57.17278594328135
60,0,5,55615.0,57.20994580312852
86,0,4,55616.0,56.13578410469818
38,0,4,55617.0,58.936523445542
86,0,4,55618.0,61.73137506711476
86,0,7,55619.0,70.64218216182122
86,0,7,55620.0,84.2254187968026
38,0,7,55621.0,56.13053462148694
38,0,4,55622.0,56.91989026609375
38,0,7,55623.0,63.62029828692607
176,0,7,55624.0,58.64989482136409
128,0,7,55625.0,58.75448718962947
176,0,7,55626.0,72.04979761592647
176,0,4,55627.0,59.72736575884661
176,0,4,55628.0,59.72736575884661
128,0,4,55629.0,58.653997369914265
128,0,7,55630.0,58.095221049630865
128,0,4,55631.0,57.46137318864362
131,0,3,55632.0,80.88298302206125
83,0,3,55633.0,91.87893052955641
131,0,3,55634.0,59.7190726887926
131,0,3,55635.0,60.627875611740166
131,0,3,55636.0,59.5482420133824
83,0,3,55637.0,62.66510292674938
83,0,3,55638.0,85.1491176151026
83,0,3,55639.0,59.7190726887926
41,0,6,55640.0,56.13578410469818
173,0,6,55641.0,61.95945118234998
41,0,6,55642.0,59.75590379534819
41,0,6,55643.0,64.79206939311706
41,0,6,55644.0,60.495230731505174
173,0,6,55645.0,61.28006261149641
173,0,6,55646.0,61.28006261149641
173,0,6,55647.0,62.67117354751454
36,0,4,55648.0,56.87614853139869
43,0,4,55649.0,61.713142775451615
36,0,4,55650.0,59.020164444152115
36,0,4,55651.0,58.50715206746257
36,0,4,55652.0,60.29348095503696
43,0,4,55653.0,58.83149093649446
43,0,4,55654.0,62.31385168427787
43,0,4,55655.0,60.14648021355956
126,0,7,55656.0,57.315439601133455
133,0,7,55657.0,58.62846194002566
126,0,7,55658.0,63.18825332013906
126,0,7,55659.0,57.3309362473597
126,0,7,55660.0,60.42440101287748
133,0,7,55661.0,61.52556296630743
133,0,7,55662.0,57.17278594328135
133,0,7,55663.0,59.37611002156582
171,0,2,55664.0,58.00953134429807
88,0,2,55665.0,58.49820230132588
171,0,2,55666.0,57.28819127757928
171,0,6,55667.0,57.3309362473597
171,0,6,55668.0,67.52139815106764
88,0,6,55669.0,65.21415580150583
88,0,2,55670.0,58.23502212173269
88,0,6,55671.0,56.20500361548501
81,0,5,55672.0,57.54200970714269
178,0,5,55673.0,62.911728453566965
81,0,5,55674.0,57.69134928875288
81,0,3,55675.0,57.815699950668744
81,0,3,55676.0,58.82646986723893
178,0,3,55677.0,71.3376366336887
178,0,5,55678.0,71.3376366336887
178,0,3,55679.0,71.3376366336887
103,0,7,55680.0,59.41547796482976
156,0,7,55681.0,62.70710382998922
103,0,7,55682.0,57.77649976192884
103,0,4,55683.0,81.29583677116675
103,0,4,55684.0,60.93646519291658
156,0,4,55685.0,87.99252760821066
156,0,7,55686.0,80.88298302206125
156,0,4,55687.0,80.88298302206125
193,0,4,55688.0,56.552475458540556
66,0,4,55689.0,59.61299577303292
193,0,4,55690.0,64.93090220131756
193,0,7,55691.0,64.93090220131756
193,0,7,55692.0,60.627875611740166
66,0,7,55693.0,60.84822517507019
66,0,4,55694.0,67.12984726130183
66,0,7,55695.0,69.54132909445133
148,0,6,55696.0,57.18257540131029
111,0,6,55697.0,69.33046516523723
148,0,6,55698.0,60.434896811158126
148,0,5,55699.0,58.75448718962947
148,0,5,55700.0,57.46137318864362
111,0,5,55701.0,70.64218216182122
111,0,6,55702.0,57.74240352734573
111,0,5,55703.0,57.74240352734573
58,0,3,55704.0,65.2626053210048
21,0,3,55705.0,66.10315707110325
58,0,3,55706.0,60.699599784912856
58,0,2,55707.0,57.00381791389669
58,0,2,55708.0,82.78795575822726
21,0,2,55709.0,61.95945118234998
21,0,3,55710.0,61.95945118234998
21,0,2,55711.0,66.97135552829832
47,0,5,55712.0,59.733018332525056
77,0,5,55713.0,66.47420622214753
47,0,5,55714.0,56.71320471488845
47,0,2,55715.0,56.13053462148694
47,0,2,55716.0,60.434896811158126
77,0,2,55717.0,79.70725148420948
77,0,5,55718.0,55.52927462217086
77,0,2,55719.0,55.61855716183195
137,0,2,55720.0,58.676850966046985
167,0,2,55721.0,58.82646986723893
137,0,2,55722.0,56.243763472898564
137,0,5,55723.0,64.31631383190103
137,0,5,55724.0,87.91628324460677
167,0,5,55725.0,70.71258246675548
167,0,2,55726.0,70.71258246675548
167,0,5,55727.0,56.434882111870955
182,0,7,55728.0,61.3447213680496
32,0,7,55729.0,57.46137318864362
182,0,7,55730.0,62.389170720664126
182,0,7,55731.0,61.47314379808071
182,0,7,55732.0,58.884044338129975
32,0,7,55733.0,59.91973174020054
32,0,7,55734.0,55.52927462217086
32,0,7,55735.0,58.45121571295924
92,0,4,55736.0,65.3174848878553
122,0,4,55737.0,60.27397549362295
92,0,4,55738.0,87.69339928808486
92,0,4,55739.0,86.2583459027281
92,0,4,55740.0,59.020164444152115
122,0,4,55741.0,83.92433935473429
